date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2013-12-15,Rajasthan,Kota,Kota,25.183333,75.833333,oil and fats,Oil (mustard),KG,actual,Retail,INR,90.0,1.4591
2013-12-15,Rajasthan,Kota,Kota,25.183333,75.833333,oil and fats,Oil (sunflower),KG,actual,Retail,INR,110.0,1.7834
2013-12-15,Rajasthan,Kota,Kota,25.183333,75.833333,pulses and nuts,Lentils,KG,actual,Retail,INR,48.0,0.7782
2013-12-15,Rajasthan,Kota,Kota,25.183333,75.833333,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,50.0,0.8106
2013-12-15,Rajasthan,Kota,Kota,25.183333,75.833333,vegetables and fruits,Onions,KG,actual,Retail,INR,31.54,0.5113
2013-12-15,Rajasthan,Kota,Kota,25.183333,75.833333,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,32.0,0.5188
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Potatoes,KG,actual,Retail,INR,23.29,0.3776
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Rice,100 KG,actual,Wholesale,INR,2400.0,38.9105
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Rice,KG,actual,Retail,INR,30.93,0.5015
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Wheat,100 KG,actual,Wholesale,INR,2500.0,40.5318
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Wheat,KG,actual,Retail,INR,31.0,0.5026
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Wheat flour,KG,actual,Retail,INR,31.92,0.5175
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,milk and dairy,Milk,L,actual,Retail,INR,27.0,0.4377
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,27.0,0.4377
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,16.0,0.2594
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,miscellaneous food,Sugar,KG,actual,Retail,INR,33.0,0.535
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,miscellaneous food,Tea (black),KG,actual,Retail,INR,220.0,3.5668
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,oil and fats,Oil (groundnut),KG,actual,Retail,INR,105.0,1.7023
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,oil and fats,Oil (palm),KG,actual,Retail,INR,70.0,1.1349
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,oil and fats,Oil (sunflower),KG,actual,Retail,INR,93.29,1.5125
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,pulses and nuts,Chickpeas,KG,actual,Retail,INR,53.5,0.8674
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,pulses and nuts,Lentils,KG,actual,Retail,INR,53.86,0.8732
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,59.29,0.9613
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,vegetables and fruits,Onions,KG,actual,Retail,INR,28.64,0.4643
2013-12-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,22.0,0.3567
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,cereals and tubers,Potatoes,KG,actual,Retail,INR,23.57,0.3821
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,cereals and tubers,Rice,KG,actual,Retail,INR,29.43,0.4771
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,cereals and tubers,Wheat,KG,actual,Retail,INR,31.0,0.5026
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,cereals and tubers,Wheat flour,KG,actual,Retail,INR,25.0,0.4053
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,32.0,0.5188
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,14.0,0.227
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,miscellaneous food,Sugar,KG,actual,Retail,INR,33.0,0.535
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,miscellaneous food,Tea (black),KG,actual,Retail,INR,260.0,4.2153
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,oil and fats,Oil (groundnut),KG,actual,Retail,INR,111.71,1.8111
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,oil and fats,Oil (palm),KG,actual,Retail,INR,77.0,1.2484
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,oil and fats,Oil (sunflower),KG,actual,Retail,INR,97.0,1.5726
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,pulses and nuts,Lentils,KG,actual,Retail,INR,50.0,0.8106
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,vegetables and fruits,Onions,KG,actual,Retail,INR,31.43,0.5096
2013-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.95,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,16.29,0.2641
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,cereals and tubers,Potatoes,KG,actual,Retail,INR,26.71,0.433
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,cereals and tubers,Rice,KG,actual,Retail,INR,30.0,0.4864
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,cereals and tubers,Wheat,KG,actual,Retail,INR,28.0,0.454
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,28.0,0.454
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,12.0,0.1946
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,miscellaneous food,Sugar,KG,actual,Retail,INR,31.0,0.5026
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,miscellaneous food,Tea (black),KG,actual,Retail,INR,240.0,3.8911
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,oil and fats,Oil (groundnut),KG,actual,Retail,INR,110.14,1.7857
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,oil and fats,Oil (palm),KG,actual,Retail,INR,70.14,1.1372
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,oil and fats,Oil (sunflower),KG,actual,Retail,INR,96.43,1.5634
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,pulses and nuts,Lentils,KG,actual,Retail,INR,48.79,0.791
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,vegetables and fruits,Onions,KG,actual,Retail,INR,30.07,0.4875
2013-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.685556,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,17.5,0.2837
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Potatoes,KG,actual,Retail,INR,25.86,0.4193
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Rice,KG,actual,Retail,INR,27.0,0.4377
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Wheat,KG,actual,Retail,INR,28.0,0.454
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Wheat flour,KG,actual,Retail,INR,30.0,0.4864
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,37.0,0.5999
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,11.0,0.1783
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,miscellaneous food,Sugar,KG,actual,Retail,INR,38.0,0.6161
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,miscellaneous food,Tea (black),KG,actual,Retail,INR,194.0,3.1453
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,oil and fats,Oil (groundnut),KG,actual,Retail,INR,103.0,1.6699
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,oil and fats,Oil (mustard),KG,actual,Retail,INR,103.0,1.6699
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,oil and fats,Oil (palm),KG,actual,Retail,INR,67.0,1.0863
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,oil and fats,Oil (sunflower),KG,actual,Retail,INR,92.0,1.4916
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,pulses and nuts,Lentils,KG,actual,Retail,INR,69.0,1.1187
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,60.0,0.9728
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,vegetables and fruits,Onions,KG,actual,Retail,INR,33.43,0.542
2013-12-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,29.71,0.4817
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,cereals and tubers,Potatoes,KG,actual,Retail,INR,23.36,0.3787
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,cereals and tubers,Rice,KG,actual,Retail,INR,31.0,0.5026
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,cereals and tubers,Wheat flour,KG,actual,Retail,INR,25.0,0.4053
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,38.0,0.6161
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,16.0,0.2594
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,miscellaneous food,Sugar,KG,actual,Retail,INR,38.0,0.6161
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,miscellaneous food,Tea (black),KG,actual,Retail,INR,140.0,2.2698
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,oil and fats,Oil (mustard),KG,actual,Retail,INR,108.0,1.751
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,pulses and nuts,Lentils,KG,actual,Retail,INR,49.0,0.7944
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,78.0,1.2646
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,vegetables and fruits,Onions,KG,actual,Retail,INR,54.5,0.8836
2013-12-15,Tripura,West Tripura,Agartala,23.836389,91.275,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,44.45,0.7207
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,cereals and tubers,Potatoes,KG,actual,Retail,INR,15.62,0.2532
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,cereals and tubers,Rice,KG,actual,Retail,INR,24.38,0.3953
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,cereals and tubers,Wheat,KG,actual,Retail,INR,16.38,0.2656
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,cereals and tubers,Wheat flour,KG,actual,Retail,INR,18.23,0.2956
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,38.0,0.6161
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,15.0,0.2432
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,miscellaneous food,Sugar,KG,actual,Retail,INR,33.0,0.535
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,miscellaneous food,Tea (black),KG,actual,Retail,INR,250.0,4.0532
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,oil and fats,Oil (groundnut),KG,actual,Retail,INR,95.77,1.5527
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,oil and fats,Oil (mustard),KG,actual,Retail,INR,90.46,1.4666
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,pulses and nuts,Lentils,KG,actual,Retail,INR,43.15,0.6996
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,55.69,0.9029
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,vegetables and fruits,Onions,KG,actual,Retail,INR,39.62,0.6423
2013-12-15,Uttar Pradesh,Agra,Agra,27.183333,78.016667,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,33.85,0.5488
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,cereals and tubers,Potatoes,KG,actual,Retail,INR,16.46,0.2669
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,cereals and tubers,Rice,KG,actual,Retail,INR,19.0,0.308
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,cereals and tubers,Wheat,KG,actual,Retail,INR,17.0,0.2756
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,cereals and tubers,Wheat flour,KG,actual,Retail,INR,20.0,0.3243
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,44.0,0.7134
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,14.0,0.227
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,miscellaneous food,Sugar,KG,actual,Retail,INR,35.0,0.5674
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,miscellaneous food,Tea (black),KG,actual,Retail,INR,190.0,3.0804
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,oil and fats,Oil (groundnut),KG,actual,Retail,INR,115.0,1.8645
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,oil and fats,Oil (mustard),KG,actual,Retail,INR,90.0,1.4591
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,pulses and nuts,Lentils,KG,actual,Retail,INR,45.0,0.7296
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,59.08,0.9578
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,vegetables and fruits,Onions,KG,actual,Retail,INR,30.38,0.4925
2013-12-15,Uttar Pradesh,Kanpur,Kanpur,26.466667,80.35,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,40.0,0.6485
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,cereals and tubers,Potatoes,KG,actual,Retail,INR,19.31,0.3131
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,cereals and tubers,Rice,KG,actual,Retail,INR,21.0,0.3405
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,cereals and tubers,Wheat,KG,actual,Retail,INR,18.0,0.2918
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,cereals and tubers,Wheat flour,KG,actual,Retail,INR,20.0,0.3243
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,44.0,0.7134
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,16.0,0.2594
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,miscellaneous food,Sugar,KG,actual,Retail,INR,34.31,0.5563
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,miscellaneous food,Tea (black),KG,actual,Retail,INR,230.0,3.7289
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,oil and fats,Oil (groundnut),KG,actual,Retail,INR,146.0,2.3671
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,oil and fats,Oil (mustard),KG,actual,Retail,INR,105.0,1.7023
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,pulses and nuts,Lentils,KG,actual,Retail,INR,58.0,0.9403
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,69.31,1.1237
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,vegetables and fruits,Onions,KG,actual,Retail,INR,30.92,0.5013
2013-12-15,Uttar Pradesh,Lucknow,Lucknow,26.85,80.916667,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,41.15,0.6672
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,cereals and tubers,Potatoes,KG,actual,Retail,INR,22.31,0.3617
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,cereals and tubers,Rice,KG,actual,Retail,INR,20.0,0.3243
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,cereals and tubers,Wheat,KG,actual,Retail,INR,15.0,0.2432
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,cereals and tubers,Wheat flour,KG,actual,Retail,INR,22.0,0.3567
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,40.0,0.6485
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,16.0,0.2594
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,miscellaneous food,Sugar,KG,actual,Retail,INR,38.0,0.6161
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,miscellaneous food,Tea (black),KG,actual,Retail,INR,230.0,3.7289
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,oil and fats,Oil (groundnut),KG,actual,Retail,INR,125.0,2.0266
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,oil and fats,Oil (mustard),KG,actual,Retail,INR,105.0,1.7023
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,pulses and nuts,Lentils,KG,actual,Retail,INR,45.0,0.7296
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,55.0,0.8917
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,vegetables and fruits,Onions,KG,actual,Retail,INR,40.38,0.6547
2013-12-15,Uttar Pradesh,Varanasi,Varanasi,25.333333,83.0,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,36.54,0.5924
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,cereals and tubers,Potatoes,KG,actual,Retail,INR,20.0,0.3243
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,cereals and tubers,Rice,KG,actual,Retail,INR,21.0,0.3405
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,cereals and tubers,Wheat,KG,actual,Retail,INR,16.5,0.2675
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,cereals and tubers,Wheat flour,KG,actual,Retail,INR,21.0,0.3405
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,36.0,0.5837
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,16.0,0.2594
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,miscellaneous food,Sugar,KG,actual,Retail,INR,35.0,0.5674
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,miscellaneous food,Tea (black),KG,actual,Retail,INR,240.0,3.8911
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,oil and fats,Oil (groundnut),KG,actual,Retail,INR,127.0,2.059
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,oil and fats,Oil (mustard),KG,actual,Retail,INR,83.5,1.3538
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,pulses and nuts,Lentils,KG,actual,Retail,INR,50.0,0.8106
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,vegetables and fruits,Onions,KG,actual,Retail,INR,32.14,0.5211
2013-12-15,Uttarakhand,Dehra Dun,Dehradun,30.321434,78.0319279999999,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,40.0,0.6485
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,cereals and tubers,Potatoes,KG,actual,Retail,INR,15.0,0.2432
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,cereals and tubers,Rice,KG,actual,Retail,INR,27.0,0.4377
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,cereals and tubers,Wheat,KG,actual,Retail,INR,19.0,0.308
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,cereals and tubers,Wheat flour,KG,actual,Retail,INR,22.0,0.3567
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,30.0,0.4864
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,8.0,0.1297
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,miscellaneous food,Sugar,KG,actual,Retail,INR,35.0,0.5674
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,miscellaneous food,Tea (black),KG,actual,Retail,INR,120.0,1.9455
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,oil and fats,Oil (groundnut),KG,actual,Retail,INR,185.0,2.9994
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,oil and fats,Oil (mustard),KG,actual,Retail,INR,99.0,1.6051
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,oil and fats,Oil (sunflower),KG,actual,Retail,INR,112.0,1.8158
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,pulses and nuts,Lentils,KG,actual,Retail,INR,43.0,0.6971
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,65.0,1.0538
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,vegetables and fruits,Onions,KG,actual,Retail,INR,35.38,0.5736
2013-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,39.23,0.636
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Potatoes,KG,actual,Retail,INR,13.0,0.2108
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Rice,KG,actual,Retail,INR,25.43,0.4123
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Wheat flour,KG,actual,Retail,INR,21.29,0.3452
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,30.0,0.4864
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,8.14,0.132
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,miscellaneous food,Sugar,KG,actual,Retail,INR,35.0,0.5674
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,miscellaneous food,Tea (black),KG,actual,Retail,INR,120.0,1.9455
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Oil (groundnut),KG,actual,Retail,INR,146.0,2.3671
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Oil (mustard),KG,actual,Retail,INR,98.0,1.5888
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Oil (palm),KG,actual,Retail,INR,64.14,1.0399
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Oil (sunflower),KG,actual,Retail,INR,99.71,1.6166
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,pulses and nuts,Lentils,KG,actual,Retail,INR,55.14,0.894
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,55.43,0.8987
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,vegetables and fruits,Onions,KG,actual,Retail,INR,33.93,0.5501
2013-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,41.43,0.6717
2014-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,cereals and tubers,Potatoes,KG,actual,Retail,INR,26.0,0.4225
2014-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,cereals and tubers,Rice,KG,actual,Retail,INR,52.0,0.845
2014-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,cereals and tubers,Wheat,KG,actual,Retail,INR,27.0,0.4387
2014-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,cereals and tubers,Wheat flour,KG,actual,Retail,INR,44.0,0.715
2014-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,52.0,0.845
2014-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,15.07,0.2449
